,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2295,"Gleaming and glittering down I thrust a sparkling spear, I never rust. What am I?
",spear,stalagmite,icicle,horn,icicle
2296,"Each morning I appear 
",l day I follow you ," matter how fast you run, ",t I nearly die , the midday sun. ," lie at your feet, "
2297,"Im one of five, and Im not alive.
",e one who got me died.,at am I?,A stone,A rock,"e one who sent me forth became king, "
2298,"I am related to the water but I am not wet.
",create an illusion but show what is real. What am I?,a mirror,gold,a mirror,am related to a shadow but I am multicolored.
2299,"I have eight to spare, in case I lose my one.
",at am I?,a cat,a cat,one, not a number.
2300,"In what year was Gene Kelly born?
",1914,1912,1916,1910,1912
2301,"Who was Gene Kellys co-star in The Pirate?
",Ginger Rodgers,Betty Grable,Frank Sinatra,Judy Garland,Judy Garland
2302,"What musical film directed by Gene Kelly starred Barbra Streisand?
",Funny Girl,"Hello, Dolly",Funny Lady,Guys and Dolls,"Hello, Dolly"
2303,"What country awarded Gene Kelly the Legion of Honor in 1960?
",Great Britain,Canada,France,USA,France
2304,"Gene Kelly quit dancing when he was eight and didnt dance again until he was fifteen.
",True,False,,,True
2305,"American fur trapper Hugh Glass made a cross-country trek after being mauled by a grizzly bear.
",True,False,,,True
2306,"John Jacob Astor, the first multi-millionaire in the United States, started out as a fur trader.
",True,False,,,True
2307,"In the Webkinz Kinzstyle outlet, what is PJs real name?
",Penny Jean Collie,None of these,Polly Jane Collie,Pollie Jean Collie,Pollie Jean Collie
2308,"What Kinztunes track starts out: Life on the farm is a life for me. Im a happy piggy with a piggly family...?
",Just Another Extraordinary Pig,Misunderstood,A Piggy Holiday,Piggy Plum Pie,Piggy Plum Pie
2309,"Kinzcash is the measurement of money in Webkinz World.
",True,False,,,True
2310,"Webkinz World came up with a new room theme for which event?
",The 2008 Olympics,2010 FIFA World Cup,The arrival of Kinztunes,The arrival of Zums,2010 FIFA World Cup
2311,"What is the name of the newspaper in Webkinz World?
",The Webkinz World Gazette,Webkinz News,None of these,The Kinzville Times,The Kinzville Times
2312,"Theres no recess at Kinzville Academy in Webkinz World.
",True,False,,,False
2313,"The Webkinz signature raccoon comes with what item along with the big city window?
",None of these,Fallen log raccoon tunnel,Pampered paws bathtub,Limo,Limo
2314,"In Webkinz World, what is the Red Squirrels favorite food?
",Tree bark truffles,Fluffy tail fajitas,Peppermint pinecone,Nut casserole,Peppermint pinecone
2315,"Who is the cheerful brown dog at Webkinz Stadium?
",Fido Friendly,None of these,Frank Spaniel,Fred Rover,Fred Rover
2316,"Which animal is pictured on the front of all Webkinz adoption tags?
",A gorilla,A bluffadoodle,A beagle,A cocker spaniel,A cocker spaniel
2317,"The tiger is the national animal of which of the following countries?
",India,Moscow,Israel,Sri Lanka,India
2318,"What did the Tungusic people of Siberia and northern China call the Siberian Tiger?
",Old Man,None of these,Both of these,Grandfather,Both of these
2319,"What is a group of tigers called?
",Sawt,Pride,Streak,Leap,Streak
2320,"Tigers like to spend time in pools.
",True,False,,,True
2321,"Tigers sometimes carry their dead prey across lakes.
",False,True,,,False
2322,"Tigers cannot easily walk over broken or thorny ground.
",False,True,,,True
2323,"Do tigers kill other predators?
",Yes,No,,,Yes
2324,"What is tigers lifespan in the wild?
",over 30 years,20-30 years,5-10 years,10-15 years,10-15 years
2325,"The Caspian tiger is extinct.
",True,False,,,True
2326,"The South China tiger is extinct.
",False,True,,,False
2327,"Nancy Drews sleuthing sidekicks, Bess Marvin and George Fayne, are of what relation to Nancy?
",Cousins,No relation,Sisters,Nieces,No relation
2328,"How old was fictional character Nancy Drew when her mother died?
",Five years old,Seven years old,Her mother died during childbirth,Three years old,Three years old
2329,"What is the profession of Nancy Drews aunt Eloise in New York in the popular book series?
",Theater Actress,Teacher,Librarian,Detective,Teacher
2330,"Nancy Drews tall, handsome boyfriend is quite the athlete. In addition to being a football star, Ned Nickerson also plays on the varsity teams of what other two sports at Emerson College?
",Basketball and track  field,Baseball and basketball,Baseball and rowing,Track  field and rowing,Baseball and basketball
2331,"Nancy Drews boyfriend Ned Nickerson is a member of which fraternity at Emerson College?
",Omega Chi Epsilon,Delta Tau Chi,Tau Kappa Epsilon,Sigma Chi,Omega Chi Epsilon
2332,"What is the name of the river than runs through Nancy Drews fictional hometown?
",Muskoka River,Mulberry River,Merrimack River,Mississippi River,Muskoka River
2333,"What is the name of Nancy Drews pet terrier?
",Snowball,Buster,Togo,Max,Togo
2334,"What color is Nancy Drews convertible?
",Silver,Red,White,Blue,Blue
2335,"What are the names of Bess Marvins and George Faynes boyfriends in the Nancy Drew stories?
",They do not have boyfriends.,Dave and Burt,Curt and Dave,Robert and David,Dave and Burt
2336,"Nancy Drew often used aliases when solving mysteries. Which of the following is NOT an alias that was used by Nancy?
",Debbie Lynbrook,Anna Martin,Dru Gruen,Irene Insbruck,Anna Martin
2337,"Which of the following is NOT a villain in one of the Nancy Drew Mystery Stories?
",Bushy Trott,Nathan Gomber,Dick Milton,Stumpy Dowd,Dick Milton
2338,"Who is the director of the 2007 movie Redline?
",George Lucas,Mel Gibson,Peter Jackson,Andy Cheng,Andy Cheng
2339,"What make and model of car was impounded by the police in the movie Redline?
",Ford GT,Rolls-Royce Phantom,Lamborghini Diablo,Mercedes-Benz McLaren SLR,Ford GT
2340,"Which of these cars does not appear in the film Redline?
",Koenigsegg CCX,Bugatti Veyron,Ferrari Enzo,Porsche Carrera GT,Bugatti Veyron
2341,"In what car does Jason pick up Carlo from the bus station in the movie Redline?
",Shelby Cobra,Lamborghini Murcielago Roadster,Lamborghini Gallardo Spider,Ferrari F430 Spider,Ferrari F430 Spider
2342,"What car was wrecked accidentally by a cast member of the movie Redline?
",Saleen S7,Koenigsegg CCX,Lamborghini Murcielago,Ferrari Enzo,Ferrari Enzo
2343,"Which car wins the final race in the movie Redline?
",Saleen S7,Mercedes-Benz McLaren SLR,Ferrari Enzo,Porsche Carrera GT,Saleen S7
2344,"What is Nat short for in Nats Garage as seen in the movie Redline?
",Natasha,Natalie,Nathaniel,Nate,Natasha
2345,"What car is Jason killed in when it explodes in the 2007 movie Redline?
",Lamborghini Diablo,Ferrari 360 Modena,Ferrari Enzo,Corvette C5,Lamborghini Diablo
2346,"Who owns the car that wins the final race in the film Redline?
",Brecken,Michael,Infamous,Cheng,Brecken
2347,"Besides English, Audrey Hepburn was fluent in this language.
",Spanish,Italian,all of them,French,all of them
2348,"Audrey Hepburn never thought she was beautiful. She told People Magazine that she was very self-conscious about which of the following?
",her nose,her lips,her breasts,her feet,her feet
2349,"Audrey Hepburn was 17 when she appeared in her first film.
",False,True,,,False
2350,"Audrey Hepburns parents were members of the British Union of Fascists.
",True,False,,,True
2351,"Audrey Hepburn was born in a poor family.
",True,False,,,False
2352,"The movie Robin and Marian starred Audrey Hepburn as maid Marian. Who played Robin Hood?
",Sean Connery,Robert Shaw,Errol Flynn,Richard Harris,Sean Connery
2353,"Audrey Hepburns final film appearance was in Always. Who directed the movie?
",Ron Howard,Billy Wilder,Steven Spielberg,William Wyler,Steven Spielberg
2354,"In what US state was magician David Copperfield born?
",New York,Ohio,New Jersey,California,New Jersey
2355,"David Copperfield adopted his stage name from the Charles Dickens novel of the same name.
",True,False,,,True
2356,"Which of the following is among David Copperfields illusions?
",Making the Statue of Liberty disappear,Walking through the Great Wall of China,All of these,Levitating over the Grand Canyon,All of these
2357,"David Copperfield made his Broadway show Dreams  Nightmares in collaboration with Francis Ford Coppola.
",False,True,,,True
2358,"David Copperfield founded Project Magic to help gifted children around the world.
",False,True,,,False
2359,"In the early 1990s, illusionist David Copperfield set a record for the largest private collection of magic artifacts.
",True,False,,,True
2360,"In 2006 David Copperfield bought eleven islands which belong to what group of islands?
",the Canary Islands,Barbados,Bahamas,the Cayman Islands,Bahamas
2361,"In 1984 David Copperfield had an accident, while rehearsing this illusion.
",Levitating over the Grand Canyon,walking through the Great Wall of China,Flying,Escape from Death,Escape from Death
2362,"What supermodel was engaged to David Copperfield in the 1990s?
",Linda Evangelista,Cindy Crawford,Claudia Schiffer,Laetitia Casta,Claudia Schiffer
2363,"Who was the special guest in the 1991 TV special The Magic of David Copperfield XIII 鈥淢ystery On The Orient Express鈥?
",Jane Seymour,Carson Daly,Lisa Hartman,Kim Alexis,Jane Seymour
2364,"The song Strong Enough was just that and more in 1995 for this female artist.
",Natalie Merchant,Melissa Etheridge,Vanessa Williams,Sheryl Crow,Sheryl Crow
2365,"As I Lay Me Down was the only substantial hit ever for this singer in 1995.
",Annie Lennox,Crystal Waters,Mary J. Blige,Sophie B. Hawkins,Sophie B. Hawkins
2366,"Who had a hit in 1995 with the song Gangstas Paradise?
",Snoop Dogg,LL Cool J,Dr. Dre,Coolio,Coolio
2367,"Have You Ever Really Loved a Woman? was a big hit song for this popular singer in 1995.
",Bryan Adams,Seal,Meat Loaf,Prince,Bryan Adams
2368,"Singer Seal had a big hit song in 1995 with which one of the following songs?
",Violet,Crazy,Kiss From a Rose,Fly Like an Eagle,Kiss From a Rose
2369,"Decode the name of this fruit:
",Nectarine,Nernatice,Ratennice,Centarine,nceniar
2370,"What is Vanessa doing when we first see her in Bee Movie?
",Playing tennis,Riding a bike,Drinking coffee,None of these,Playing tennis
2371,"Fill in the missing word in this quote from Bee Movie.            
",Jesus,Picasso,None of these,Jim Carrey,"ll, theres Bee Columbus, Bee Ghandi, even Bee-________."
2372,"Who voices Barry in Bee Movie?
",None of These,Ray Romano,Antonio Banderas,Jerry Seinfield,Jerry Seinfield
2373,"In Bee Movie, Barry is an ordinary bee in a hive, located in this city.
",San Francisco,New York City,Chicago,Los Angeles,New York City
2374,"In Bee Movie, what are the bees that collect nectar called?
",Nectar marines,None of these,Pollen jocks,Pollen warriors,Pollen jocks
2375,"Who voices Vanessa in Bee Movie?
",Jennifer Garner,Renee Zellweger,None of these,Angelina Jolie,Renee Zellweger
2376,"All flowers die in Bee Movie.
",False,True,,,False
2377,"What is the name of Barrys best friend in Bee Movie?
",Adam,Gary,Sammy,None of these,Adam
2378,"Who wrote the book In a Free State?
",Sidney Sheldon,V. S. Naipaul,R. K. Narayan,Rudyard Kipling,V. S. Naipaul
2379,"Who wrote the 2006 novel The Inheritance of Loss?
",Khushwant Singh,Jawahar Lal Nehru,Kiran Desai,Arundhati Roy,Kiran Desai
2380,"Who wrote the novel The White Tiger which was published in 2008?
",Arvind Adiga,John Milton,Leo Tolstoy,V. S. Naipaul,Arvind Adiga
2381,"Who wrote the 19th century novel Ben Hur?
",Lew Wallace,Karl Marx,Rousseau,G. B. Shaw,Lew Wallace
2382,"Who wrote the play Man and Superman?
",Sidney Sheldon,Rousseau,G. B. Shaw,Karl Marx,G. B. Shaw
2383,"Both Harry Potter and Neville Longbottom fit the prophecy.
",True,False,,,True
2384,"Is fictional character Charlie Weasley fascinated by muggle artifacts?
",No,Yes,,,No
2385,"Which of the following Harry Potter characters does NOT have black or brown hair?
",Luna Lovegood,Sirius Black,Bellatrix Lestrange,Hermione Granger,Luna Lovegood
2386,"All of the Defence Against the Dark Arts professors have died by the end of the Harry Potter series.
",True,False,,,False
2387,"When is Draco Malfoys birthday?
",None of these,November 13th,January 22nd,May 1st,None of these
2388,"Which of the following Harry Potter characters does not wear glasses?
",Rita Skeeter,Arthur Weasley,Percy Weasley,Lily Potter,Lily Potter
