,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
5196,"This is a little ditty about two kids growing up in Americas heartland. Who did John Mellencamp warn 
",Jack and Diane,Chuck and Diane,Frankie and Johnny,Jack and Diane,ld on to 16 as long as you can?
5197,"Life it seems, will fade away
",tting lost within myself,thing matters ....,no one else,Im an elf,ifting further every day
5198,"Hush little baby, dont say a word
","s just the beast under your bed,"," your closet, ...",in your head,it is bad,d never mind that noise you heard
5199,"Taste me you will see
",ure dedicated to,.,how Im killing you,how Im feeling you,re is all you need
5200,"Im your only true friend now 
", forever there," your dream, make you real", your eyes when you must steal, your pain ...,eyll betray
5201,"Dream the same thing every night
"," locked doors, No windows barred", things to make ...,my brain seem scarred,me fall into the dark,see our freedom in my sight
5202,"What Ive felt
",ver shined through in what Ive shown,ver free,ver me,.,at Ive known
5203,"Let my heart go 
","ma, let my heart go ",", ...",let this heart be still,let my heart feel,t your son grow 
5204,"I cant remember anything
",ep down inside i feel to scream,.,This terrible silence stops me,I have lost and so has my team,nt tell if this is true or dream
5205,"So close no matter how far
",rever trusting who we are,.,And nothing else matters,And now we are the stars,uldnt be much more from the heart
5206,"If I could have my wasted days back
",op to warm at karmas burning," look ahead, but ...",keep on turning,keep on learning,uld I use them to get back on track?
5207,"This groups incredible song Would? was featured in the Cameron Crowe film Singles (1992).  Other songs by this band include: Rooster and Them Bones.
",Pearl Jam,Alice in Chains,Primus,Mudhoney,Alice in Chains
5208,"From the ashes of the Seattle band, Mother Love Bone, Stone Gossard and Jeff Ament formed this pioneering group which recorded the album, Ten.
",Alice in Chains,Stone Temple Pilots,Temple of the Dog,Pearl Jam,Pearl Jam
5209,"This band recorded what has been called the anthem for generation X.  Other songs by this Seattle band include: In Bloom and Lithium.
",Rage Against the Machine,Green Day,Nirvana,Pearl Jam,Nirvana
5210,"In typical grunge fashion, this bands songs included such uplifting lyrics as Im Miss World, somebody kill me and Ive made my bed, Ill die in it.
",Veruca Salt,Babes in Toyland,Hole,Liz Phair,Hole
5211,"Initially overshadowed by Nirvana, this bands musical skills ultimately prevailed and they became a successful rock act in their own right. Their breakthrough album Badmotorfinger contained the hit Outshined.
",Tonic,Hole,Soundgarden,Nine Inch Nails,Soundgarden
5212,"This grunge act never achieved the level of success as many of their fellow bands coming out of Washington state.  However, their single Nearly Lost You did achieve moderate chart success.
",Dinosaur Jr.,Screaming Trees,Pavement,Meat Puppets,Screaming Trees
5213,"Coming from San Diego rather than Seattle, this band (fronted by Scott Weiland) had a slightly different edge than their grunge brethren to the north.
",Bush,Stone Temple Pilots,Red Hot Chili Peppers,Candlebox,Stone Temple Pilots
5214,"This all female band came from Los Angeles, and has become notorious for a certain crude incident occurring at the 1992 Reading Festival.
",Veruca Salt,Elastica,Garbage,L7,L7
5215,"Fill in the blank from the lyrics to Smells Like Teen Spirit:
","feel stupid and contagious. Here we are now, entertain us.","mulatto, an albino, a ______, my libido. Yay!",mosquito,burrito,"th the lights out, its less dangerous. Here we are now, entertain us."
5216,"After the downfall of grunge, a more radio-friendly and tame offshoot emerged called post-grunge.  Which of the following post-grunge bands released the hit song Blurry?
",Bush,Puddle of Mudd,Nickelback,Collective Soul,Puddle of Mudd
5217,"The Pros: No smoggy smoke, no telephone bills and a girl, wild as a mink and sweet as a soda pop. The cons: better not go lookin for moonshine stills and corn wont grow there.
",Rocky Top,Chattahoochee,Rocky Top,Margaritaville,ere do all the folk get their corn from a jar in this Southern song?
5218,"In what song does Vicki Lawrence warn,
",use the judge in the town got bloodstains on his hands.?,The Night the Lights Went Out in Georgia,Copperhead Road,The Night the Lights Went Out in Georgia,nt trust your soul to no backwoods southern lawyer
5219,"Its the first Saturday in May. Time to polish up those mint julep cups, buy a new hat and take out a few extra dollars because today is the day the best horses in America are going to run for the roses. What song is played as the horses are led to the post at Churchill Downs?
","Maryland, My Maryland",My Old Kentucky Home,You Are My Sunshine,Camptown Races,My Old Kentucky Home
5220,"Lordy, I have loved some ladies
",d they both tried to kill me,ck in 1973.,"w does the singer of this song answer the questions, Why do you drink? and Why do you roll smoke?",Family tradition,d I have loved Jim Beam
5221,"Who is the Coal Miners Daughter?
",Faith Hill,Dolly Parton,Pasty Cline,Loretta Lynn,Loretta Lynn
5222,"Has anybody seen that lost shaker of salt? Where would you find the singer 
",tching the sun bake,l those tourist covered in oil.?,Margaritaville,Margaritaville,bblin on sponge cake
5223,"This couple got married in a fever, hotter than a pepper sprout. But the marriage hit some rough spots. According to Johnny Cash, he is going to this town to mess around. But wait, June is going to be there dancing on a pony keg. Where does June tell Johnny, Go on down, make a big fool of yourself.?
",Rocky Top,Jackson,Margaritaville,Memphis,Jackson
5224,"According to the Faustian bargain that Johnny made with the devil in the Devil Went Down to Georgia, what did the devil wager for Johnnys soul?
",Fiddle of gold,Heart of Barbara Allen,3 free nights at Disneyland,The old home-place,Fiddle of gold
5225,"Taking the # 2 spot on The 30 or so Greatest Southern Songs list was Sweet Home Alabama which Yall Magazine called the single greatest Southern Rock anthem of all time. What group was singin songs about the South land?
",Molly Hatchet,Marshall Tucker Band,Allman Brothers Bank,Lynyrd Skynyrd,Lynyrd Skynyrd
5226,"The theme song of which long-running CBS western series began with the sound of horse hooves?
",None of these,Rawhide,Gunsmoke,Wanted Dead or Alive,Gunsmoke
5227,"The performer of the theme song for the TV series Rawhide never sang another song.
",False,True,,,False
5228,"Through all kinds of weather, hell bent for leather, wishin my gal was by my side is a line from the theme song of what western television series?
",26 Men,None of these,Bonanza,Rawhide,Rawhide
5229,"What is the missing name in the lyrics of this theme song from a western series:
",_________ was the rebel. He roamed through the west.?,Johnny Yuma,Johnny Yuma,Tonto, was panther quick and leather tough and he knew when hed been pushed enough.
5230,"The theme song of this short-lived western series went like this: _____________-who saddled up and rode, went out to conquer law and order.
",Gunsmoke,Twenty-six men,Rawhide,Texas rangers,Twenty-six men
5231,"She met him at the candy store, you get the picture. Her folks were always putting him down, said he came from the wrong side of town. Betty had to tell him they were through.
",The Leader of the Pack,Stagger Lee,The Boy From New York City,The Leader of the Pack," he kissed her and drove off into the rainy night, Betty begged him to go slow . Look Out. Look OUT!!  Oh, no. Ohhh NO!! Who did Betty sob for when she cried Now hes gone.?"
5232,"In the movie Dirty Dancing  Johnny and Baby lip-sync the song Love Is Strange:
",me ere loverboy!,d if he doesnt answer?,"h, loverboy!",d if he STILL doent answer?,w do you call your loverboy?
5233,"Oh, the horror. Johnny and Judy just walked through the door, like a king and a queen. Oh, what a birthday surprise, Judy is wearing Johnnys ring. In what song did Lesley Gore sing
",Its My Party,Its My Party,The Worse That Could Happen,Youve Lost That Lovin Feelin,"l cry if I want to, cry if I want to?"
5234,"This # 1 song began with the bass mans
", what song did the Marcels sing,u saw me standing alone,thout a love of my own.?,Blue Moon,m ba ba bom ba bom ba bom bom ba ba bom ba ba dang a dang dang.
5235,"Who, according to Kitty,  looks cute in his mohair suit and keeps his pockets full of spending loot?
",The Boy from New York City,The Boy Next Door,The Leader of the Pack,Stagger Lee,The Boy from New York City
5236,"You better listen up according to the girl group, The Cookies
",s good to me (good to me),ats all I care about.,"at warning did The Cookies give when they sang Girl, you better shut your mouth.?",Dont Say Nothin Bad (About My Baby ),s good (hes good)
5237,"Sha na na na, sha na na na
",m Mum Mum Mum Mum Mum,"though he reads the paper through and through, he comes back to the house to hear that womans mouth. What does his girl NEVER fail to say?",Get a Job,Why Do Fools Fall in Love,p Yip Yip Yip Yip Yip Yip Yip
5238,"Jan and Dean are heading out for this destination because they really like the odds. Where 
",Surf City,Surfin USA,Mendocino,Pasadena,uld you find a party growin and best of all two girls for every guy.?
5239,"Who is the only member of the band ZZ Top without a long beard, who also plays drums?
",They all have long beards,Frank Beard,Dusty Hill,Billy Gibbons,Frank Beard
5240,"Which rock band performed the song Get Stoned in 2005?
",Buckcherry,Godsmack,Hinder,Nickleback,Hinder
5241,"In the rock band KISS, all members have a nickname. Which nickname belongs to Ace Frehley?
",The Space Man,The Cat Man,The Star Child,The Demon,The Space Man
5242,"Where was the King of Rock and Roll, Elvis Presley, born?
","Nashville, Tennessee","Richmond, Virginia","Tupelo, Mississippi","Memphis, Tennessee","Tupelo, Mississippi"
5243,"Who brought us the song Breakdown in 1976?
",Creedence Clearwater Revival,The Doobie Brothers,Kansas,Tom Petty  The Heartbreakers,Tom Petty  The Heartbreakers
5244,"On what Pearl Jam album can you find the song Daughter?
",Vs.,Ten,No Code,Vitalogy,Vs.
5245,"Who was the bassist and keyboardist for the popular rock band Led Zeppelin?
",Robert Plant,Jimmy Page,John Paul Jones,John Bonham,John Paul Jones
5246,"Who performed the song Night Moves?
",Bob Seger  The Silver Bullet Band,Tom Petty  The Heartbreakers,Creedence Clearwater Revival,38 Special,Bob Seger  The Silver Bullet Band
5247,"The King of Egypt, Amneris and Amonasro are three characters from this opera.
",Aida,La Cenerentola,Agrippina,Lucrezia Borgia,Aida
5248,"One of these operas is not by Giacomo Puccini.
",Masquerade,Tosca,Madame Butterfly,La boh猫me,Masquerade
5249,"This opera was composed in 1786 and was based on a stage comedy by Beaumarchais. Cherubino and Marcellina are just two of the characters in it.
",Comedy on the Bridge,Carmen,Eine Nacht in Venedig,The Marriage of Figaro,The Marriage of Figaro
5250,"Prince Igor is a famous opera by this composer.
",Tchaikovsky,Stravinsky,Mozart,Borodin,Borodin
5251,"The performance is taken from this opera.
",Otello,Rigoletto,Nabucco,La traviata,Rigoletto
5252,"One of the pairs (composer - an opera of his) is wrong.
",Wagner - Tannh盲user,Puccini - Il tabarro,Dvorak - William Tell,J. Strauss - Simplicius,Dvorak - William Tell
5253,"The performance is from Rigoletto.
",True,False,,,False
5254,"Just one of these operas is by Pyotr Ilyich Tchaikovsky.
",Fedora,Satyagraha,The Stone Guest,The Queen of Spades,The Queen of Spades
5255,"Wozzeck is the first and most famous opera by Alban Berg.
",False,True,,,True
5256,"Three of these operas are in four acts. Which is the odd one?
",Macbeth,Turandot,Aida,La Traviata,Turandot
5257,"Jeremiah was a bullfrog.
",never understood a single word he said ,t I helped him a-drink his wine.,ngin.,at was Jeremiah always singing?,s a good friend of mine.
5258,"Big wheels keep on turning
",nging songs about the southland., which song from the Forrest Gump soundtrack does a southern rock band warn Neil Young Southern man dont need him round anyhow?,Sweet Home Alabama,Sweet Home Alabama,rry me home to see my kin.
