,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
1217,"In the novel The Golden Compass, what do the storytellers call those on the General Oblation Board?
",The Skraelings,Gobblers,Panserbjorne,Oblates,Gobblers
1218,"Who is Lyras uncle in Philip Pullmans novel The Golden Compass?
",Lord Asriel,The Librarian,Tony Makarios,The Master,Lord Asriel
1219,"In the book The Golden Compass, can adult daemons change into any form they want?
",No,Yes,,,No
1220,"In which English city was author Clive Barker born?
",Manchester,London,Chester,Liverpool,Liverpool
1221,"In Clive Barkers book Weaveworld, what is the name of the magical world which lies woven within a rug?
",The Fugue,The Scourge,The Kingdom,The Ararat,The Fugue
1222,"The novel Weaveworld was made into a comic series in 1991, published by which comic house?
",Marvel Comics,Crossgen Comics,Epic Comics,D C Comics,Epic Comics
1223,"What is the name of the magic sea in the book The Great and Secret Show?
",Ataraxia,Quiddity,Aquaratine,Meritania,Quiddity
1224,"The 1987 movie Hellraiser was based upon the Clive Barker novella The Damnation Game.
",False,True,,,False
1225,"In the Hellraiser film series, what is the name of the puzzle-box used to open the gateway to the other world?
",Midnight configuration,Lacrimal configuration,Lament configuration,Pandemonium configuration,Lament configuration
1226,"Complete the title of this Clive Barker novel, written as a fable for children: The Thief of _________.
",Time,England,Baghdad,Always,Always
1227,"Which Clive Barker novel tells a Hollywood ghost story?
",Absolute Midnight,Everville,Tortured Souls,Coldheart Canyon,Coldheart Canyon
1228,"Clive Barker had his screenplay for the remake of the Japanese monster film Gojira rejected because it was too dark and disturbing.
",True,False,,,True
1229,"This book that launched the Discworld series was first published in the U.K. in 1983.
",Pyramids,The Light Fantastic,The Colour of Magic,Sourcery,The Colour of Magic
1230,"Which surly, jaded denizen of Ankh-Morpork, depicted by Terry Pratchett, is Commander of the Night Watch?
",Fred Colon,Samuel Vimes,Mustrum Ridcully,Lord Vetinari,Samuel Vimes
1231,"Which one of these is not a guild from the fictional city of Ankh-Morpork?
",Sewer Workers Guild,Seamstresses Guild,Assassins Guild,Fools Guild,Sewer Workers Guild
1232,"In Terry Pratchetts Discworld series, Death once took over The Hogfathers job and attempted to deliver his version of holiday presents to all the children of Discworld, much like in Tim Burtons film, The Nightmare Before Christmas.
",False,True,,,True
1233,"Cohen the Barbarian, the greatest hero that Discworld has ever produced, is about 90 years old. He thinks that which one of these is not one of the greatest things in life?
",Good dentistry,Hot water baths,A lovely bit of music,Soft lavatory paper,A lovely bit of music
1234,"What popular musical was parodied by Terry Pratchetts 18th Discworld book, Maskerade?
",Oklahoma,Cats,The Sound of Music,The Phantom of the Opera,The Phantom of the Opera
1235,"Bloody Stupid Johnson, Discworlds famous dyslexic architect, is Terry Pratchetts version of Leonardo da Vinci.
",True,False,,,False
1236,"Discworld, the fictional planet on which Terry Pratchetts famous series of novels is set, is carried on the back of four great space elephants. What are the elephants standing on?
",Four space mice,Nothing,"ATuin, the star turtle",The Milky Way,"ATuin, the star turtle"
1237,"How many books of the Discworld series were published prior to 2007?
",35,30,29,32,35
1238,"What pen name did Isaac Asimov use for his science fiction series for teenagers titled Lucky Starr?
",Paul French,Ivan Efremov,Richard Philips,John Riverside,Paul French
1239,"Isaac Asimov and these other two writers were considered the Big Three science-fiction writers during Asimovs lifetime.
",Robert Heinlein and Frank Herbert,Robert A. Heinlein and Arthur C. Clarke,H. G. Wells and Arthur C Clarke,Frank Herbert and H.G. Wells,Robert A. Heinlein and Arthur C. Clarke
1240,"Which of these series was not written by Isaac Asimov?
",Foundation series,Dune series,Galactic Empire series,Robot series,Dune series
1241,"Isaac Asimov suffered from which of the following disorders?
",fear of flying,claustrophobia,Frankenstein complex,agyrophobia,fear of flying
1242,"Which of these entries from the Oxford English dictionary is not a word created by Isaac Asimov?
",robotics,cyberspace,positronic,psychohistory,cyberspace
1243,"What was the name of the first science fiction short story Isaac Asimov wrote?
",Robbie,Liar!,Marooned Off Vesta,Cosmic Corkscrew,Cosmic Corkscrew
1244,"Which of these is not a science fiction novel co-written by Isaac Asimov and Robert Silverberg?
",The Ugly Little Boy,Nightfall,The Shrouded Planet,The Positronic Man,The Shrouded Planet
1245,"In what genre of literature other than science fiction did Isaac Asimov write?
",mystery,biography,historical fiction,horror,mystery
1246,"This book penned by Isaac Asimov won the Hugo (1972), Nebula (1973) and Locus (1973) Awards for best science fiction novel.
",The Caves of Steel,The Gods Themselves,The End of Eternity,Nemesis,The Gods Themselves
1247,"What is the full name of English writer Terry Pratchett born in 1948?
",Terry Joseph Pratchett,Terence Joseph Elias Pratchett,Terrance Dewar John Pratchett,Terence David John Pratchett,Terence David John Pratchett
1248,"What was the title of Terry Pratchetts first published work, a short story printed in his school magazine?
",Night Dweller,Mort,The Carpet People,The Hades Business,The Hades Business
1249,"Which of these books by Terry Pratchett does not belong to his Discworld series?
",Feet of Clay,Guards! Guards!,The Unadulterated Cat,Equal Rites,The Unadulterated Cat
1250,"What is fantasy writer Terry Pratchetts astrological sign?
",Sagittarius,Libra,Leo,Taurus,Taurus
1251,"In Terry Pratchetts Discworld series, the lines of what  character are usually  typed in capital letters?
",Samuel Vimes,Death,Magrat Garlick,Rincewind,Death
1252,"When was Terry Pratchett appointed an Officer of the Order of the British Empire for services to literature?
",1998,Never.,1963,2001,1998
1253,"Which of these four books of Terry Pratchetts Discworld series was published first?
",Soul Music,Pyramids,The Colour of Magic,Reaper Man,The Colour of Magic
1254,"Terry Pratchett supports this organization in many ways, one of which is fundraising by auctions where people bid money in order to get a Discworld character named after them in the writers next book.
",Save the Newchurch Guinea Pigs,The Great Ape Project,The Shark Trust Organization,The Orangutan Foundation,The Orangutan Foundation
1255,"Which British artist worked on the UK covers of Terry Pratchetts books of the Discworld series until 2001?
",Frank Frazetta,Josh Kirby,Harry Clarke,Norman Rockwell,Josh Kirby
1256,"What is the name of writer Terry Pratchetts daughter, born in 1976?
",Mariah,Rhianna,Joan,Dorothy,Rhianna
1257,"How did Bilbo Baggins come across the One Ring in the novel The Fellowship of the Ring?
",Gollum gives it to him after their riddles.,"When he gets lost in the goblins cave, he finds it in the dirt.",Thorin Oakenshield gave it to him as a gift after the Battle of Five Armies.,He found it in the dragons lair during his journey.,"When he gets lost in the goblins cave, he finds it in the dirt."
1258,"Tolkiens character Frodo was 33 when he left for Rivendell.
",True,False,,,False
1259,"Which elf did the Hobbits talk to on their way to Bree in the novel The Fellowship of the Ring?
",Glorfindel,Finarfin,Gildor,Gil-Galad,Gildor
1260,"Which character helped Frodo and Sam rescue Merry and Pippin from the trees?
",Beorn,Bard the Bowman,Barliman Butterbur,Tom Bombadil,Tom Bombadil
1261,"In the book The Fellowship of the Ring, Arwen was the elf that brought Frodo Baggins across the river into the land of Rivendell.
",False,True,,,False
1262,"What was the name of the river that Glorfindel took Frodo Baggins across?
",Bruinen,Baranduin,Isen,Anduin,Bruinen
1263,"24 October was the day that Tolkiens character Frodo awoke in Rivendell after his ailment.
",True,False,,,True
1264,"It is stated in The Fellowship of the Ring that the emblems of Durin are wrought of ithildin that mirrors only starlight and moonlight.
",False,True,,,True
1265,"What gift did Lady Galadriel give to Samwise Gamgee in The Fellowship of the Ring?
",Three hairs from her golden head,Lembas bread,A wooden box with a silver rune,A dagger,A wooden box with a silver rune
1266,"The Uruk-hai, which were described in The Fellowship of the Ring, could only run in the light of the moon.
",True,False,,,False
1267,"Thorne Smiths Topper series consists of how many novels?
",Four,Five,Two,Three,Three
1268,"In the Topper novels by Thorne Smith, who is Cosmo Topper?
",A banker,An undertaker,A ghost,An accountant,A banker
1269,"Which of these best describes the plot line of the novel Turnabout by Thorne Smith?
",A voodoo witch places a curse on a vain young man.,The husband and wifes bodies are magically interchanged.,A skeleton is returned to life.,A 17th century witch is transported to the 20th Century.,The husband and wifes bodies are magically interchanged.
1270,"In the novel The Glorious Pool by Thorne Smith, what happens to the middle-aged man, his wife, and his mistress?
",They are made invisible by an alien.,"They are turned into a lion, a monkey and a donkey.",They become young again.,They die and become spirits.,They become young again.
1271,"The protagonist of which Thorne Smith novel has the ability to turn statues into living people?
",The Glorious Pool,The Night Life of the Gods,Rain in the Doorway,Skin and Bones,The Night Life of the Gods
1272,"In the novel The Bishops Jaegers by Thorne Smith, what are the jaegers?
",Animals,Paintings,Underwear,Communion wafers,Underwear
1273,"Which of these is the most accurate description of plot line of Thorne Smiths novel Passionate Witch?
",A witch is reborn as a man who seeks revenge on those who killed him.,A 17th Century witch is transported into the 20th Century.,A curse by a witch follows a elderly couple through life.,A living statue of Aphrodite complicates the life of a mild-mannered accountant.,A 17th Century witch is transported into the 20th Century.
1274,"In Night life of the Gods by Thorne Smith what object is responsible for the transformations that occur throughout the story?
",A ring,A magic amulet,A voodoo doll,A magic wand,A ring
1275,"In which novel by Thorne Smith do all the main characters end up in court before a totally befuddled judge?
",Nightlife of the Gods,Topper,The Glorious Pool,all of these,all of these
1276,"The main character of which novel by Thorne Smith is turned into a skeleton?
",Skin and Bones,Bats in the Belfry,Topper Takes a Trip,Did She Fall?,Skin and Bones
1277,"First published in 1915, this poem by T. S. Eliot portrays upper class society as quite empty and lonely. Its epigraph is from Marlowes The Jew of Malta-
",Portrait of a Lady,The Love Song of J. Alfred Prufrock,Portrait of a Lady,Sweeney Among the Nightingales,"..but that was in another country, / And besides, the wench is dead."
1278,"William Shakespeare had two daughters and one son, named Susanna, Judith, and Hamlet.
",True,False,,,False
1279,"From what Shakespeare play did Aldous Huxley derive the title of his famous novel, Brave New World?
",Richard III,The Winters Tale,A Midsummer Nights Dream,The Tempest,The Tempest
1280,"The popular Globe Theatre was owned by actors in what famous playing company of the Elizabethan age?
",Shakespeares Troupe,The Burbage Players,King Jamess Merry Men,Lord Chamberlains Men,Lord Chamberlains Men
1281,"Shakespeare died on April 23, 1616. What other famous author died on the same day?
",Miguel de Cervantes Saavedra,Dante Alighieri,Ben Jonson,Christopher Marlowe,Miguel de Cervantes Saavedra
1282,"What character from the play Hamlet made famous the line, Something is rotten in the state of Denmark!?
",Horatio,Ophelia,King Claudius,Marcellus,Marcellus
1283,"Which Shakespeare comedy contains the following lesser known characters:  Quince, Snug, Snout, Flute, Bottom, and Starveling?
",As You Like It,Much Ado About Nothing,The Tempest,A Midsummer Nights Dream,A Midsummer Nights Dream
1284,"The drama, My Own Private Idaho, starring Keanu Reeves and the late River Phoenix, is adapted from this Shakespeare play.
",Richard III,Henry IV,King John,Henry VI,Henry IV
