,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
2468,"This player was caught stealing a total of 335 bases in his major league career.
",Rickey Henderson,Maury WIlls,Joe Morgan,Lou Brock,Rickey Henderson
2469,"What player stole home a record 54 times while playing with the Tigers and As?
",Joe Morgan,Al Kaline,John Roseboro,Ty Cobb,Ty Cobb
2470,"This batter was hit by a pitch 50 times in a season in 1971.
",Dock Ellis,Gary Carter,Ron Hunt,Reggie Jackson,Ron Hunt
2471,"Which old timer struck out a total of 4 times in 1920 while playing with the Indians?
",Jimmy Foxx,Billy Martin,Joe Sewell,Don Mattingly,Joe Sewell
2472,"Which of these pitchers threw 7 no hitters during his career?
",Nolan Ryan,Sandy Koufax,J.R. Richard,Bob Moose,Nolan Ryan
2473,"This Yankee slugger hit a total of 23 Grand Slams in his career.
",Mickey Mantle,Lou Gehrig,Yogi Berra,Reggie Jackson,Lou Gehrig
2474,"Known as Charlie Hustle, this player played with Cincinnati, Montreal, and Philadelphia.
",Tony Perez,Hank Aaron,Gary Templeton,Pete Rose,Pete Rose
2475,"Which of these players collected over 200 hits ten times during his career?
",Willie Keeler,Pete Rose,Wade Boggs,Ty Cobb,Pete Rose
2476,"This player was a feared homerun hitter during his major league playing career. He started his major league career in Milwaukee Braves and ended it in Milwaukee Brewers.
",Hank Aaron,Willie Mays,Barry Bonds,Babe Ruth,Hank Aaron
2477,"Which pitcher recorded 511 wins while pitching in the big leagues?
",Jack Chesbro,Cy Young,Walter Johnson,Sandy Koufax,Cy Young
2478,"Which team won 揟reble in 1999?
",Manchester United,Arsenal,Chelsea,Liverpool,Manchester United
2479,"How many premiership titles did  Liverpool win during the period of 1992-2004?
",4,3,0,1,0
2480,"What trophie did Chelsea win in 2000?
",League Cup,FA Cup,Premiership Cup,UEFA Cup,FA Cup
2481,"In 1999s match for the FA Cup between Arsenal and Manchester United, who misses the penalty during the first period of extra-time, and who scores later on, thus deciding the outcome of the match?
",Kanu - Ryan Giggs,Bergkamp - Ryan Giggs,Bergkamp - Beckham,Henry - Ryan Giggs,Bergkamp - Ryan Giggs
2482,"During which season did Arsenal become Englands Champion for the first time?
",1930-31,1970-71,1932-33,1942-43,1930-31
2483,"In 2003-04, who became the new owner of Chelsea?
",Not listed here as an option,Roman Abramovich,Malcolm Glaizer,Ivan Abramovich,Roman Abramovich
2484,"During which season was the number of teams in the English Premiership reduced to 20?
",1997-98,1995-96,1993-94,1992-93,1995-96
2485,"Which team wins the English Premiership in the 1994-95 season?
",Manchester United,Newcastle,Blackburn,Arsenal,Blackburn
2486,"During the 2004-2005 season, which team ended Arsenals streak of 49 matches without defeat?
",Fulham,Manchester United,Liverpool,Chelsea,Manchester United
2487,"With which team did Joe Carter start his career?
",Cubs,Indians,Padres,Blue Jays,Cubs
2488,"Joe Torres brother Frank played with the Braves and the Phillies.
",False,True,,,True
2489,"Joe DiMaggio had two brothers who played in the baseball major leagues. One was Dom or Dominick. What was the name of his other brother?
",Vance,Vince,Jim,Denny,Vince
2490,"This Joe was the youngest player to pitch during the 20th century.
",Nuxhall,Cronin,Torre,Mauer,Nuxhall
2491,"This Joe roamed the outfield during the Oakland As heyday of the early 1970s.
",Rudi,Girardi,Morgan,Carter,Rudi
2492,"This Joe played primarily first base for the Yankees starting in 1962.
",Pepitone,Skowron,Jacoby,Jeter,Pepitone
2493,"Joe Morgan started his career with the Houston Colt .45s.
",False,True,,,True
2494,"How many seasons did Joe Jackson play in the baseball major leagues?
",14,15,13,16,13
2495,"Has Joe Girardi ever won the Manager of the Year Award?
",Yes,No,,,Yes
2496,"Joe Garagiola signed with the St. Louis Cardinals at the age of 16.
",False,True,,,True
2497,"This second baseman hit a game winning home run in the 1960 world series.
",Pete Rose,Jackie Robinson,Joe Morgan,Bill Mazeroski,Bill Mazeroski
2498,"Which second baseman was known for breaking the color barrier?
",Nellie Fox,Joe Morgan,Johnny Evers,Jackie Robinson,Jackie Robinson
2499,"This second baseman was in the middle of the Tinker to _______ to Chance double play combination.
",Bill Mazeroski,Johnny Evers,Frank Grant,Nap Lajoie,Johnny Evers
2500,"This second baseman had a batting average of .424 in 1924 while playing with the St. Louis Cardinals.
",Ryne Sandberg,Ty Cobb,Tony Lazzeri,Rogers Hornsby,Rogers Hornsby
2501,"This second baseman played for the Twins and the Angels during his career.
",Johnny Evers,Joe Morgan,Rod Carew,Bid McPhee,Rod Carew
2502,"This second baseman, elected to the Hall of Fame in 1989 by the Veterans Committee, played with Stan Musial, another Hall of Famer.
",Red Schoendienst,Joe Morgan,Ryne Sandberg,Rod Carew,Red Schoendienst
2503,"This second baseman played for the Cincinnati Reds with Pete Rose, Johnny Bench, and Tony Perez.
",Bill Mazeroski,Frank Grant,Ryne Sandberg,Joe Morgan,Joe Morgan
2504,"Which second baseman was known as the silent captain of the Red Sox?
",Bobby Doerr,Bid McPhee,Joe Morgan,Johnny Evers,Bobby Doerr
2505,"This second baseman played for the Chicago Cubs in the 1980s.
",Ryne Sandberg,Tony Lazzeri,Frankie Frisch,Frank Grant,Ryne Sandberg
2506,"This second baseman was part of the New York Yankees murderers row.
",Rod Carew,Tony Lazzeri,Jackie Robinson,Joe Morgan,Tony Lazzeri
2507,"Which two teams had the best NBA records in the 1997-1998 Season?
",San Antonio and L.A. Lakers,Chicago Bulls and Utah jazz,Houston Rockets and Seattle Supersonics,New York Knicks and Miami Heat,Chicago Bulls and Utah jazz
2508,"During the 1970-1971 season, which Eastern Conference team had the best record and got the Most Valuable Player Award?
",Milwaukee Bucks,NY Knicks,Boston Celtics,Philadelphia 76ers,Milwaukee Bucks
2509,"The Los Angeles Clippers (known as the San Diego Clippers until 1984) had the worst record of the 1981-1982 NBA season.
",True,False,,,False
2510,"The San Diego Clippers, who moved to Los Angeles, California and changed their name to the Los Angeles Clippers, finished 1984 with what record?
",20-62,31-51,25-57,15-67,31-51
2511,"What expansion team finished with the NBA worst win/loss record during their first season in 1995鈥96?
",Vancouver Grizzlies,Charlotte Bobcats,Toronto Raptors,Orlando Magic,Vancouver Grizzlies
2512,"Which two NBA teams had the two best records in 1960-1961?
",Boston Celtics and St Louis Hawks,Los Angeles Lakers and Boston Celtics,New York Knicks and St Louis Hawks,Philly Warriors and Detriot Pistons,Boston Celtics and St Louis Hawks
2513,"In the 1996-1997 season, which team broke the best record for an NBA season?
",Detroit Pistons,Boston Celtics,San Antonio Spurs,Chicago Bulls,Chicago Bulls
2514,"Larry Bird was born on December 7, 1956.
",True,False,,,True
2515,"Larry Bird was born in French Lick, Indiana.
",False,True,,,False
2516,"Larry Bird graduated from Spring Valley High School.
",True,False,,,True
2517,"Larry Bird graduated from Indiana State in 1978.
",True,False,,,False
2518,"Larry Bird played 13 years with the Boston Celtics.
",True,False,,,True
2519,"Larry Bird was rookie of the year in 1980.
",False,True,,,True
2520,"Larry Bird has a street named after him.
",False,True,,,True
2521,"Larry Bird was a first round draft choice of the Pacers in 1978.
",False,True,,,False
2522,"Larry Bird was voted thirteen times in the All-Star team.
",True,False,,,False
2523,"Larry Bird never played in the Olympic games.
",True,False,,,False
2524,"When keeping a baseball boxscore, which number signifies the shortstop?
",4,6,5,3,6
2525,"This baseball shortstop player donated $3.9 million to renovate the baseball field at The University of Miami and also won two Gold Gloves.
",Ernie Banks,Alex Rodriguiz,Miguel Tejada,Derek Jeter,Alex Rodriguiz
2526,"Which player broke the record for the most home runs by a shortstop in one season in 2002?
",Ernie Banks,Miguel Tejada,Derek Jeter,Alex Rodriguez,Alex Rodriguez
2527,"This shortstop had a great year in 1962 winning his second consecutive Gold Glove, the NL MVP Award, and hitting a homerun both rightly and lefty in one game.
",Ernie Banks,Alvin Dark,Maury Wills,Dick Groat,Maury Wills
2528,"Born in 1931 in Dallas, this player was a fan favorite as well as a Hall of Famer. He wore #14 and played his whole career for one team, a team whose inability to win had nothing to do with its star shortstops ability.
",Luis Aparicio,Tony Kubek,Ernie Banks,Johnny Logan,Ernie Banks
2529,"Joe Tinker was the shortstop in the famous combination Tinkers to Evers to Chance.鈥 What was the name of the famous poem that immortalized these three players?
",Baseballs Sad Lexicon,Casey at the Bat,The Deadly Trio,Bad Days in Chi-town,Baseballs Sad Lexicon
2530,"This Venezuelan was a great fielding shortstop for the White Sox. On White Sox he teamed with Nellie Fox to form a great fielding duo. Who was this famous #11?
",Felix Lopez,Luis Aparicio,Chico Fernandez,Chico Carrasquel,Luis Aparicio
2531,"This college basketball coach won seven straight National Championships between 1967 and 1973. Four times his teams went 30 - 0 and, during a stretch between 1971 and 1974, his team won 88 straight games. He was known as The Wizard of Westwood.
",Dean Smith,Bobby Knight,John Wooden,Larry Brown,John Wooden
2532,"This player, known as Chocolate Thunder, was the first to jump right from high school to the NBA.
",Marvin Webster,Darryl Dawkins,Moses Malone,Bob McAdoo,Darryl Dawkins
2533,"This two-time MVP player, known as The Mailman, was selected in 1996 as one of the 50 Greatest Players in NBA History.
",Bill Cartright,Bernard King,Karl Malone,Larry Bird,Karl Malone
2534,"This NHL player, known as Boom Boom, was credited with popularizing the slap shot. He was inducted into the Hockey Hall of Fame in 1972.
",Frank Mahavolich,Rod Gilbert,Bobby Hull,Bernie Geoffrion,Bernie Geoffrion
2535,"These NHL relatives were known as the Rocket and the Pocket Rocket.
",Maurice and Henri Richard,Bobby and Brett Hull,Frank and Peter Mahavolich,Brent and Brian Sutter,Maurice and Henri Richard
2536,"This NHL goalie won the Rookie of the Year in 1952 with the New York Rangers. Known as Gump, he was one of the last goalies to play the position without a mask.
",Lorne Worsley,Glenn Hall,Terry Sawchuck,Johnny Bower,Lorne Worsley
2537,"Which of the following statements about Major League baseball player Marvellous Marv Throneberry is false?
",He was the first sportsman to appear in a Miller Lite beer commercial.,He appeared in a World Series game with the New York Yankees.,He was part of a trade package in which the Yankees acquired Roger Maris.,He was chosen by the Mets in the 1961 Expansion Draft.,He was chosen by the Mets in the 1961 Expansion Draft.
2538,"This switch hitter, known as the Commerce Comet, was inducted into the Hall of Fame in 1974.
",Ken Singleton,Eddie Murray,Bobby Murcer,Mickey Mantle,Mickey Mantle
2539,"This first baseman, known as Stretch, played 22 seasons of Major League baseball.
",Lou Whittaker,Cecil Fielder,Willie McCovey,Jim Gentile,Willie McCovey
2540,"This former NFL player, nicknamed Mad Stork, stood 67 and weighed 220 lbs. He began his playing career with the Baltimore Colts in 1969 鈥 1970.
",Ed Jones,Gino Marchetti,Ted Hendricks,Larry Little,Ted Hendricks
2541,"This NFL defensive back, called Night Train, began his career in 1952 and led the league in interceptions as a rookie. He was elected to the Professional Football Hall of Fame in 1974.
",Bobby Layne,Dick Patton,Dick Lane,Ronnie Lott,Dick Lane
2542,"This football player, known as Sweetness, spent his entire 13-year career with the same NFL team. He ran for 275 yards in a game in 1977 and is one of the few players to run for, throw for, and catch a touchdown pass in the same game.
",John Riggins,Otis Anderson,Walter Payton,Jim Brown,Walter Payton
